skuId,coverType,seriesNumber,patternName,colorCode,colorName,productLineCode,productLineDescription,introDate,cleaningCode,description,capCode,faceContents,backContents,wearabilityCode,wearabilityDescription,specialtyFabricCode,specialtyFabricDescription,weltPattern,slipCoverProgram,horizRepeat,vertRepeat,leatherDotCode,leatherDotDescription,specialtyLeatherCode,specialtyLeatherDescription,marriedStyles,notes,postageStampSize,dropStatus,issues,sourceSheet,sourceRow
J201579,fabric,J2015,Cypher,79,Espresso,MU,,2024-04-01,W*B,"Cypher is a single-layer, diamond motif, created on a tonal, multi-colored warp and complimented with a tonal, multi-colored boucle fill yarn. The tight weaves work to outline the flow of the diamond.  It's scale and simplicity allow it to combine easily with other patterns and base cloths as well as transcend design styles.",DR,"66% Olefin, 34% Polyester",,N,Normal,W*B,Bleach Cleanable,,,1.125,1.063,,,,,,,,,,MASTER FABRICS,160
J201581,fabric,J2015,Cypher,81,Sky,MU,,2024-04-01,W*B,"Cypher is a single-layer, diamond motif, created on a tonal, multi-colored warp and complimented with a tonal, multi-colored boucle fill yarn. The tight weaves work to outline the flow of the diamond.  It's scale and simplicity allow it to combine easily with other patterns and base cloths as well as transcend design styles.",DR,"66% Olefin, 34% Polyester",,N,Normal,W*B,Bleach Cleanable,,,1.125,1.063,,,,,,,,,,MASTER FABRICS,160
J201705,fabric,J2017,Haze,05,Terracotta,MU,,2024-04-01,WS,"A unique feature pattern, Haze is a seamless blend of novelty yarns and weave effects, layered with digital printing to create a highly stylized, beautifully colored, versatile interpretation of an ikat motif.",UR,"62% Polyester, 38% Acrylic",,N,Normal,,,,,142 cm,86.7 cm,,,,,,,,,,MASTER FABRICS,161
J201734,fabric,J2017,Haze,34,Driftwood,MU,,2024-04-01,WS,"A unique feature pattern, Haze is a seamless blend of novelty yarns and weave effects, layered with digital printing to create a highly stylized, beautifully colored, versatile interpretation of an ikat motif.",UR,"62% Polyester, 38% Acrylic",,N,Normal,,,,,142 cm,86.7 cm,,,,,,,,,,MASTER FABRICS,161
J201758,fabric,J2017,Haze,58,Granite,MU,,2024-04-01,WS,"A unique feature pattern, Haze is a seamless blend of novelty yarns and weave effects, layered with digital printing to create a highly stylized, beautifully colored, versatile interpretation of an ikat motif.",UR,"62% Polyester, 38% Acrylic",,N,Normal,,,,,142 cm,86.7 cm,,,,,,,,,,MASTER FABRICS,161
J201784,fabric,J2017,Haze,84,Lake,MU,,2024-04-01,WS,"A unique feature pattern, Haze is a seamless blend of novelty yarns and weave effects, layered with digital printing to create a highly stylized, beautifully colored, versatile interpretation of an ikat motif.",UR,"62% Polyester, 38% Acrylic",,N,Normal,,,,,142 cm,86.7 cm,,,,,,,,,,MASTER FABRICS,161
J201807,fabric,J2018,Modsquad,07,Rouge,MU,,2024-04-01,S,"Mod Squad is composed of modern and organic shapes flowing through the motif, creating a striking multi-colored accent. Scaled for use on chairs, ottomans and pillows, this pattern is a digital heat transfer print on a tightly woven polyester and linen blend base cloth.",UR,"92% Polyester, 8% Linen",,N,Normal,,,,,17.125,17.92,,,,,,,,,,MASTER FABRICS,162
J201830,fabric,J2018,Modsquad,30,White,MU,,2024-04-01,S,"Mod Squad is composed of modern and organic shapes flowing through the motif, creating a striking multi-colored accent. Scaled for use on chairs, ottomans and pillows, this pattern is a digital heat transfer print on a tightly woven polyester and linen blend base cloth.",UR,"92% Polyester, 8% Linen",,N,Normal,,,,,17.125,17.92,,,,,,,,,,MASTER FABRICS,162
J201872,fabric,J2018,Modsquad,72,Driftwood,MU,,2024-04-01,S,"Mod Squad is composed of modern and organic shapes flowing through the motif, creating a striking multi-colored accent. Scaled for use on chairs, ottomans and pillows, this pattern is a digital heat transfer print on a tightly woven polyester and linen blend base cloth.",UR,"92% Polyester, 8% Linen",,N,Normal,,,,,17.125,17.92,,,,,,,,,,MASTER FABRICS,162
J201886,fabric,J2018,Modsquad,86,Navy,MU,,2024-04-01,S,"Mod Squad is composed of modern and organic shapes flowing through the motif, creating a striking multi-colored accent. Scaled for use on chairs, ottomans and pillows, this pattern is a digital heat transfer print on a tightly woven polyester and linen blend base cloth.",UR,"92% Polyester, 8% Linen",,N,Normal,,,,,17.125,17.92,,,,,,,,,,MASTER FABRICS,162
J204439,fabric,J2044,Triangular,39,Sisal,MU,,2024-10-01,W*B,Triangular is a three-color pattern of imperfect small-scale triangles.  Organically drawn to give the pattern a handmade look and playful style. The smaller scale can blend in as an accent or stand out with and expertly selected plain.,UR,"53% Olefin, 47% Polyester",,N,Normal,W*B,Bleach Cleanable,,,14,101.053,,,,,,,,,,MASTER FABRICS,163
J204459,fabric,J2044,Triangular,59,Charcoal,MU,,2024-10-01,W*B,Triangular is a three-color pattern of imperfect small-scale triangles.  Organically drawn to give the pattern a handmade look and playful style. The smaller scale can blend in as an accent or stand out with and expertly selected plain.,UR,"53% Olefin, 47% Polyester",,N,Normal,W*B,Bleach Cleanable,,,14,101.053,,,,,,,,,,MASTER FABRICS,163
J204462,fabric,J2044,Triangular,62,Driftwood,MU,,2024-10-01,W*B,Triangular is a three-color pattern of imperfect small-scale triangles.  Organically drawn to give the pattern a handmade look and playful style. The smaller scale can blend in as an accent or stand out with and expertly selected plain.,UR,"53% Olefin, 47% Polyester",,N,Normal,W*B,Bleach Cleanable,,,14,101.053,,,,,,,,,,MASTER FABRICS,163
J204487,fabric,J2044,Triangular,87,Navy,MU,,2024-10-01,W*B,Triangular is a three-color pattern of imperfect small-scale triangles.  Organically drawn to give the pattern a handmade look and playful style. The smaller scale can blend in as an accent or stand out with and expertly selected plain.,UR,"53% Olefin, 47% Polyester",,N,Normal,W*B,Bleach Cleanable,,,14,101.053,,,,,,,,,,MASTER FABRICS,163
J204632,fabric,J2046,Keeline,32,Flax,MU,,2024-10-01,W*B,"Keeline is a modern-day classic, redefined. It is a  simple and timeless plaid with a handloomed appearance in a versatile chair scale.  It is woven on a fine multi-colored heathered warp with a combination of fine and chunky multi-colored heathered fill yarns.",PS,100% Olefin,,N,Normal,W*B,Bleach Cleanable,,,1,0.938,,,,,,,,,,MASTER FABRICS,164
J204658,fabric,J2046,Keeline,58,Charcoal,MU,,2024-10-01,W*B,"Keeline is a modern-day classic, redefined. It is a  simple and timeless plaid with a handloomed appearance in a versatile chair scale.  It is woven on a fine multi-colored heathered warp with a combination of fine and chunky multi-colored heathered fill yarns.",PS,100% Olefin,,N,Normal,W*B,Bleach Cleanable,,,1,0.938,,,,,,,,,,MASTER FABRICS,164
J204665,fabric,J2046,Keeline,65,Oatmeal,MU,,2024-10-01,W*B,"Keeline is a modern-day classic, redefined. It is a  simple and timeless plaid with a handloomed appearance in a versatile chair scale.  It is woven on a fine multi-colored heathered warp with a combination of fine and chunky multi-colored heathered fill yarns.",PS,100% Olefin,,N,Normal,W*B,Bleach Cleanable,,,1,0.938,,,,,,,,,,MASTER FABRICS,164
J204674,fabric,J2046,Keeline,74,Salsa,MU,,2024-10-01,W*B,"Keeline is a modern-day classic, redefined. It is a  simple and timeless plaid with a handloomed appearance in a versatile chair scale.  It is woven on a fine multi-colored heathered warp with a combination of fine and chunky multi-colored heathered fill yarns.",PS,100% Olefin,,N,Normal,W*B,Bleach Cleanable,,,1,0.938,,,,,,,,,,MASTER FABRICS,164
J204718,fabric,J2047,Tamarindo,18,Sienna,MU,,2024-10-01,S,Tamarindo is a textural landscape feature.  The pattern is woven with a variety of novelty yarns to create an undulating stripe of high and lows.,UR,"99% Polyester, 1% Acrylic",,N,Normal,,,,,35cm,33.5cm,,,,,,,,,,MASTER FABRICS,165
J204752,fabric,J2047,Tamarindo,52,Taupe,MU,,2024-10-01,S,Tamarindo is a textural landscape feature.  The pattern is woven with a variety of novelty yarns to create an undulating stripe of high and lows.,UR,"99% Polyester, 1% Acrylic",,N,Normal,,,,,35cm,33.5cm,,,,,,,,,,MASTER FABRICS,165
J204759,fabric,J2047,Tamarindo,59,Charcoal,MU,,2024-10-01,S,Tamarindo is a textural landscape feature.  The pattern is woven with a variety of novelty yarns to create an undulating stripe of high and lows.,UR,"99% Polyester, 1% Acrylic",,N,Normal,,,,,35cm,33.5cm,,,,,,,,,,MASTER FABRICS,165
J204814,fabric,J2048,Montebello,14,Cognac,MU,,2024-10-01,WS,"An interlocking ogee, Montebello, is created with a variety of novelty yarns and woven on a jacquard striae warp. The motif is textured and brought to the foreground of the textile with a heathered boucle yarn.",PS,89% Polyester; 11% Acrylic,,N,Normal,,,,,"7.09""","8.7""",,,,,,,,,,MASTER FABRICS,166
J204820,fabric,J2048,Montebello,20,Pine,MU,,2024-10-01,WS,"An interlocking ogee, Montebello, is created with a variety of novelty yarns and woven on a jacquard striae warp. The motif is textured and brought to the foreground of the textile with a heathered boucle yarn.",PS,89% Polyester; 11% Acrylic,,N,Normal,,,,,"7.09""","8.7""",,,,,,,,,,MASTER FABRICS,166
J204830,fabric,J2048,Montebello,30,Natural,MU,,2024-10-01,WS,"An interlocking ogee, Montebello, is created with a variety of novelty yarns and woven on a jacquard striae warp. The motif is textured and brought to the foreground of the textile with a heathered boucle yarn.",PS,89% Polyester; 11% Acrylic,,N,Normal,,,,,"7.09""","8.7""",,,,,,,,,,MASTER FABRICS,166
J204834,fabric,J2048,Montebello,34,Porcelain,MU,,2024-10-01,WS,"An interlocking ogee, Montebello, is created with a variety of novelty yarns and woven on a jacquard striae warp. The motif is textured and brought to the foreground of the textile with a heathered boucle yarn.",PS,89% Polyester; 11% Acrylic,,N,Normal,,,,,"7.09""","8.7""",,,,,,,,,,MASTER FABRICS,166
J204841,fabric,J2048,Montebello,41,Barley,MU,,2024-10-01,WS,"An interlocking ogee, Montebello, is created with a variety of novelty yarns and woven on a jacquard striae warp. The motif is textured and brought to the foreground of the textile with a heathered boucle yarn.",PS,89% Polyester; 11% Acrylic,,N,Normal,,,,,"7.09""","8.7""",,,,,,,,,hyphen-separator,MASTER FABRICS,166
J204882,fabric,J2048,Montebello,82,Mist,MU,,2024-10-01,WS,"An interlocking ogee, Montebello, is created with a variety of novelty yarns and woven on a jacquard striae warp. The motif is textured and brought to the foreground of the textile with a heathered boucle yarn.",PS,89% Polyester; 11% Acrylic,,N,Normal,,,,,"7.09""","8.7""",,,,,,,,,,MASTER FABRICS,166
J205054,fabric,J2050,Benedict,54,Iron,MU,,2024-10-01,W,"Benedict draws inspiration from classic ironwork, featuring clean lines and a timeless aesthetic. Subtle variations in weave texture within the design introduce just the right amount of visual interest and warmth, while the use of tonal yarns enhances its natural appeal.",PS,100% Polyester,,N,Normal,,,,,"7.20""","7.01""",,,,,,,,,,MASTER FABRICS,167
J205069,fabric,J2050,Benedict,69,Almond,MU,,2024-10-01,W,"Benedict draws inspiration from classic ironwork, featuring clean lines and a timeless aesthetic. Subtle variations in weave texture within the design introduce just the right amount of visual interest and warmth, while the use of tonal yarns enhances its natural appeal.",PS,100% Polyester,,N,Normal,,,,,"7.20""","7.01""",,,,,,,,,,MASTER FABRICS,167
J208321,fabric,J2083,i-Kitsilano,21,Fern,MU,,2025-04-01,WS,"I-Kitsilano reinterprets a classic traditional stripe with a modern woven construction, enhanced by its generous scale. Multicolored raised chenille stripes contrast with the flatter woven ground, adding depth and dimension. Crafted on a Dobby loom with dense, chunky chenille yarns, this fabric offers a plush, soft feel and rich texture, while i-Clean® performance technology ensures easy maintenance.",VS,100% Polyester,,N,Normal,I,iClean,,,0,10.47,,,,,,,,,,MASTER FABRICS,168
J208333,fabric,J2083,i-Kitsilano,33,Desert,MU,,2025-04-01,WS,"I-Kitsilano reinterprets a classic traditional stripe with a modern woven construction, enhanced by its generous scale. Multicolored raised chenille stripes contrast with the flatter woven ground, adding depth and dimension. Crafted on a Dobby loom with dense, chunky chenille yarns, this fabric offers a plush, soft feel and rich texture, while i-Clean® performance technology ensures easy maintenance.",VS,100% Polyester,,N,Normal,I,iClean,,,0,10.47,,,,,,,,,,MASTER FABRICS,168
J208362,fabric,J2083,i-Kitsilano,62,Stone,MU,,2025-04-01,WS,"I-Kitsilano reinterprets a classic traditional stripe with a modern woven construction, enhanced by its generous scale. Multicolored raised chenille stripes contrast with the flatter woven ground, adding depth and dimension. Crafted on a Dobby loom with dense, chunky chenille yarns, this fabric offers a plush, soft feel and rich texture, while i-Clean® performance technology ensures easy maintenance.",VS,100% Polyester,,N,Normal,I,iClean,,,0,10.47,,,,,,,,,,MASTER FABRICS,168
J208386,fabric,J2083,i-Kitsilano,86,Sapphire,MU,,2025-04-01,WS,"I-Kitsilano reinterprets a classic traditional stripe with a modern woven construction, enhanced by its generous scale. Multicolored raised chenille stripes contrast with the flatter woven ground, adding depth and dimension. Crafted on a Dobby loom with dense, chunky chenille yarns, this fabric offers a plush, soft feel and rich texture, while i-Clean® performance technology ensures easy maintenance.",VS,100% Polyester,,N,Normal,I,iClean,,,0,10.47,,,,,,,,,,MASTER FABRICS,168
J208517,fabric,J2085,Hassett,17,Apricot,MU,,2025-04-01,W*B,"Hassett is a yarn-dyed woven chair-scale pattern inspired by traditional block prints featuring flora motifs. Constructed with solution-dyed polypropylene, it features a multi-tonal warp with chenille and taslan fill for added texture. This durable fabric offers superior cleanability with soap and water or diluted bleach for tough stains.",UR,"70.21% Olefin, 29.79% Polyester",,N,Normal,W*B,Bleach Cleanable,,,1.13219,0,,,,,,,,,,MASTER FABRICS,169
J208535,fabric,J2085,Hassett,35,Cream,MU,,2025-04-01,W*B,"Hassett is a yarn-dyed woven chair-scale pattern inspired by traditional block prints featuring flora motifs. Constructed with solution-dyed polypropylene, it features a multi-tonal warp with chenille and taslan fill for added texture. This durable fabric offers superior cleanability with soap and water or diluted bleach for tough stains.",UR,"70.21% Olefin, 29.79% Polyester",,N,Normal,W*B,Bleach Cleanable,,,1.13219,0,,,,,,,,,,MASTER FABRICS,169
J208559,fabric,J2085,Hassett,59,Soot,MU,,2025-04-01,W*B,"Hassett is a yarn-dyed woven chair-scale pattern inspired by traditional block prints featuring flora motifs. Constructed with solution-dyed polypropylene, it features a multi-tonal warp with chenille and taslan fill for added texture. This durable fabric offers superior cleanability with soap and water or diluted bleach for tough stains.",UR,"70.21% Olefin, 29.79% Polyester",,N,Normal,W*B,Bleach Cleanable,,,1.13219,0,,,,,,,,,,MASTER FABRICS,169
J208575,fabric,J2085,Hassett,75,Camel,MU,,2025-04-01,W*B,"Hassett is a yarn-dyed woven chair-scale pattern inspired by traditional block prints featuring flora motifs. Constructed with solution-dyed polypropylene, it features a multi-tonal warp with chenille and taslan fill for added texture. This durable fabric offers superior cleanability with soap and water or diluted bleach for tough stains.",UR,"70.21% Olefin, 29.79% Polyester",,N,Normal,W*B,Bleach Cleanable,,,1.13219,0,,,,,,,,,,MASTER FABRICS,169
J208583,fabric,J2085,Hassett,83,Dusty Teal,MU,,2025-04-01,W*B,"Hassett is a yarn-dyed woven chair-scale pattern inspired by traditional block prints featuring flora motifs. Constructed with solution-dyed polypropylene, it features a multi-tonal warp with chenille and taslan fill for added texture. This durable fabric offers superior cleanability with soap and water or diluted bleach for tough stains.",UR,"70.21% Olefin, 29.79% Polyester",,N,Normal,W*B,Bleach Cleanable,,,1.13219,0,,,,,,,,,,MASTER FABRICS,169
J208802,fabric,J2088,Faircrest,02,Blush,MU,,2025-04-01,W,"Faircrest is a Jacobean floral vine motif, printed on a textured, supple polyester and linen blend cloth. Blending modern block print influences with traditional elegance, its blush and merlot palette creates a soft, romantic feel.  Versatile and stylish, it pairs effortlessly with stripes, ditsy prints, and other accents for a personalized look.",DR,"94% Polyester, 6% Linen",,N,Normal,,,,,18.7,30.99,,,,,,,,,,MASTER FABRICS,170
J208907,fabric,J2089,Josephine,07,Papaya,MU,,2025-04-01,S,"A classic ticking stripe, Josephine, features a soft, cotton-like feel with a balanced texture and weight. The simplicity of its two-color stripe adds versatility, bringing a warm and inviting touch to any space.",DR,"50% Polyester, 50% Cotton",,N,Normal,,,,,0.25,0,,,,,,,,,,MASTER FABRICS,171
J210876,fabric,J2108,Malala,76,Ochre,MU,,2025-10-01,WS,"Malala is a jacquard  with a large-scale ikat motif, elevated by a novelty warp and boucle yarns that create rich texture and dimension. Bold and regionally inspired, it balances artistry and durability to deliver a fashion-forward textile with a dynamic, modern spirit.",DR,96% Polyester; 4% Acrylic,,N,Normal,,,,,28.74,44.17,,,,,,,,,,MASTER FABRICS,172
J210890,fabric,J2108,Malala,90,Aloe,MU,,2025-10-01,WS,"Malala is a jacquard  with a large-scale ikat motif, elevated by a novelty warp and boucle yarns that create rich texture and dimension. Bold and regionally inspired, it balances artistry and durability to deliver a fashion-forward textile with a dynamic, modern spirit.",DR,96% Polyester; 4% Acrylic,,N,Normal,,,,,28.74,44.17,,,,,,,,,,MASTER FABRICS,172
